vehicle	motorcycle	0.18166666666666667	0.5743927141602584
keyboard	weapon	0.09000000000000001	0.8997550289988002
glass	cabinet	0.32	1.3451923180382376e-108
ear	promontory	0.0	3.1826433672514243e-13
duck	animal	0.9866666666666667	0.7600867923402772
elephant	animal	0.9833333333333334	0.2894361739161694
gate	door	0.6533333333333333	7.394993292577078e-15
alcohol	substance	0.9166666666666666	1.3444919910986317e-302
crane	bird	0.8833333333333333	0.1636512474705818
chair	bench	0.3933333333333333	6.823507851844986e-17
canoe	boat	1.0	0.9318710037135891
meter	measuring_stick	0.9833333333333334	7.388879181859948e-27
jug	jar	0.39999999999999997	2.9657700366372085e-52
snake	animal	0.875	0.9535781702521585
keyboard	piano	0.7083333333333334	7.863541734476503e-139
fig	food	0.8333333333333334	0.7291702149756348
material	rubber_eraser	0.12833333333333333	1.0709277345909323e-40
submarine	submarine	0.32	1.0
ball	game	0.525	0.8763046402814724
mouse	rodent	0.9716666666666667	0.029133539394148807
traffic_light	signal	0.9	0.761760722020584
car	car	0.31666666666666665	1.0
sofa	chair	0.5633333333333334	3.2381759126409825e-08
robin	bird	1.0	0.9684876884509501
motorcycle	motorcycle	0.9	1.0
rubber_eraser	eraser	0.6816666666666666	0.5833678100307246
skunk	animal	1.0	0.6901697024240552
washer	appliance	0.94	0.7336373001563963
owl	bird	1.0	0.37725038278419337
utensil	tool	0.9	0.747897172427598
wardrobe	wardrobe	0.6216666666666667	1.0
liquid	substance	0.8966666666666666	2.556921439232321e-12
instrument	piano	0.055	4.812218778046806e-130
chain	lock	0.21833333333333335	2.7076096167374667e-104
jeep	vehicle	0.985	0.652705154169043
snail	animal	0.8616666666666667	0.7718349630313124
monkey	animal	1.0	0.9977989866432252
mammal	dog	0.21666666666666667	0.9143324494676844
plate	spoon	0.03333333333333333	7.430526593113758e-55
van	vehicle	0.975	0.7524473380160787
pistol	weapon	0.9616666666666666	1.855697326084545e-14
jug	container	0.9033333333333333	0.6620852180253928
brass	memorial	0.7216666666666667	0.869412173177874
crab	food	0.91	0.80545585972404
chimpanzee	primate	1.0	0.8703250769051798
hawk	eagle	0.16666666666666666	8.263346486969585e-114
column	paper	0.12833333333333333	7.542066850710414e-241
hog	hog	0.5666666666666667	1.0
goose	bird	0.9233333333333333	0.9421641548776675
animal	duck	0.16666666666666666	6.690562292151037e-15
mug	cup	0.93	0.0007560937089110791
palace	dwelling	0.9166666666666666	2.4861206017401534e-121
frog	frog	0.22666666666666668	1.0
sphere	shape	0.985	0.9039328992979562
orange	fruit	1.0	0.9718417020576194
car	vehicle	0.25833333333333336	0.8173772978518069
mongoose	animal	0.8333333333333334	0.8442587520396067
pan	utensil	0.4483333333333333	0.0
limousine	vehicle	1.0	0.4303750273285626
dog	mammal	0.7583333333333333	0.8506822068833748
chain	bucket	0.0	0.0
fungus	plant	0.47500000000000003	0.0
package	envelope	0.32	3.8308985942316214e-07
shield	armor	0.9	1.2903683276169505e-81
cauliflower	food	0.9766666666666667	0.17770315652004903
penguin	bird	0.975	0.2825130074957654
bathtub	bathtub	0.5633333333333334	1.0
animal	reptile	0.11666666666666665	0.8709659670252269
lemon	fruit	1.0	0.9283911117436425
reptile	animal	0.9866666666666667	0.9466744891995228
volleyball	game	0.9716666666666667	0.5118391313197268
frying_pan	pan	0.9500000000000001	8.88533400701313e-45
banjo	instrument	1.0	0.5949370763613864
memorial	memorial	0.875	1.0
compass	instrument	0.7633333333333333	0.9316982658926664
lizard	animal	0.8683333333333333	0.9537736740561205
potato	vegetable	0.8966666666666666	0.516518580417443
meter	whole	0.8166666666666668	0.09730374068530685
weapon	gun	0.36166666666666664	1.7675686356783467e-10
vehicle	car	0.15333333333333335	0.7890936356331139
wallet	wallet	0.5283333333333333	1.0
bucket	container	1.0	0.24473144705277952
leopard	tiger	0.11499999999999999	0.7970616787670832
shovel	bucket	0.055	1.7199019478673958e-18
lamp	table	0.015	0.0
rabbit	food	0.5833333333333334	0.607760633313917
echidna	animal	0.9766666666666667	0.30383370039729257
vehicle	truck	0.12166666666666666	0.9211852367221249
shop	shop	0.6666666666666666	1.0
dishwasher	appliance	0.9483333333333334	0.7914394886899149
mushroom	fungus	0.8883333333333333	0.5603626567560309
ax	tool	0.8849999999999999	0.5300772996436054
alligator	reptile	0.9366666666666666	0.5088943098592709
sofa	sofa	0.7166666666666667	1.0
shark	fish	0.9666666666666667	0.8338231686170072
chain	attachment	0.7083333333333334	2.509550425461318e-51
refrigerator	ball	0.016666666666666666	7.947498859296643e-08
shirt	microscope	0.024999999999999998	2.2866352818864043e-52
pillow	padding	0.695	3.295614632903742e-49
tractor	vehicle	0.9366666666666666	0.8971788173884049
nail	hook	0.6333333333333333	4.440303568481444e-233
screw	nail	0.21666666666666667	1.18021247228582e-18
reptile	alligator	0.03333333333333333	9.348422233313091e-54
pitcher	container	0.8466666666666667	0.8495205617687804
wing	airplane	0.10333333333333333	0.053770859974033254
mammal	cat	0.11499999999999999	0.47803813446917487
dwelling	location	0.9	0.0
hamburger	food	0.975	0.5062917065951461
cobra	snake	0.9083333333333333	0.3438360812164393
cauliflower	broccoli	0.015	2.2496840489344e-34
goose	animal	0.975	0.7876910600157923
lock	door	0.11166666666666668	1.3563254424209096e-271
cornet	instrument	0.9866666666666667	0.8593871511660072
trombone	instrument	0.9833333333333334	0.4827669726878432
ball	sphere	0.8466666666666667	0.9039328992979562
pipe	organ	0.5	1e-321
bed	furniture	0.975	0.5180204093308468
vest	sweater	0.5833333333333334	2.384199760643404e-217
sax	instrument	1.0	0.7250848027942107
submarine	vessel	0.8583333333333334	0.40852239916197647
person	loudspeaker	0.4166666666666667	0.00039540676903160966
cradle	crib	0.8333333333333334	5.3168230712286736e-18
vessel	vehicle	0.6383333333333333	0.6501919193174521
chain	bandage	0.07166666666666667	1.281604613900898e-199
cricket	game	0.8333333333333334	0.8493483670077465
baseball	game	1.0	0.00022488207965405086
gorilla	ape	0.8783333333333333	0.8312427605367032
medicine	drug	0.6383333333333333	0.0
power_saw	tool	0.9866666666666667	0.897915836708274
cloak	coat	0.8683333333333333	3.7523735716890656e-32
flute	instrument	1.0	0.5929253625281006
medium	television	0.22166666666666668	3.630367621464029e-106
locomotive	train	0.2916666666666667	0.00987535373931139
whale	mammal	0.9616666666666666	0.6720429776821661
animal	container	0.049999999999999996	0.8826015940641259
lemon	citrus	0.94	0.09617343512338591
dinosaur	animal	0.82	0.5332174719998584
bread	food	0.9033333333333333	0.9204115073023216
snake	reptile	0.9249999999999999	0.9998551208719919
web_site	location	0.7183333333333333	0.0
seal	kite	0.013333333333333334	2.2505085726818988e-10
car	train	0.2783333333333333	1.9498777295773952e-136
jar	container	0.9166666666666666	0.8844526943654927
jaguar	cat	0.9500000000000001	0.5025706940691435
owl	animal	1.0	0.64328482179043
radio	medium	0.59	4.600466911297249e-68
car	limousine	0.19499999999999998	2.0643200122251602e-72
dish	food	0.19166666666666665	0.7158381608249004
bucket	bucket	0.6666666666666666	1.0
squash	food	0.945	0.7199001813179507
zucchini	food	0.985	0.7168883573058694
mitten	glove	0.68	0.007164724528716635
appliance	oven	0.13333333333333333	6.475802371809802e-107
jar	bottle	0.5133333333333333	0.005864595817571411
